					
232.000	4.000	0.839	0.860	0.826	0.990
233.000	1.000	0.990	0.879	0.855	0.905
233.000	2.000	0.879	0.990	0.793	0.898
233.000	3.000	0.855	0.793	0.990	0.834
233.000	4.000	0.905	0.898	0.834	0.990
234.000	1.000	0.990	0.839	0.861	0.861
234.000	2.000	0.839	0.990	0.814	0.814
234.000	3.000	0.861	0.814	0.990	0.990
234.000	4.000	0.861	0.814	0.990	0.990
235.000	1.000	0.990	0.898	0.933	0.908
235.000	2.000	0.898	0.990	0.898	0.881
235.000	3.000	0.933	0.898	0.990	0.933
235.000	4.000	0.908	0.881	0.933	0.990
236.000	1.000	0.990	0.919	0.990	0.831
236.000	2.000	0.919	0.990	0.919	0.826
236.000	3.000	0.990	0.919	0.990	0.831
236.000	4.000	0.831	0.826	0.831	0.990
237.000	1.000	0.990	0.908	0.951	0.850
237.000	2.000	0.908	0.990	0.919	0.874
237.000	3.000	0.951	0.919	0.990	0.855
237.000	4.000	0.850	0.874	0.855	0.990
238.000	1.000	0.990	0.905	0.919	0.874
238.000	2.000	0.905	0.990	0.880	0.860
238.000	3.000	0.919	0.880	0.990	0.898
238.000	4.000	0.874	0.860	0.898	0.990
239.000	1.000	0.990	0.826	0.895	0.860
239.000	2.000	0.826	0.990	0.851	0.919
239.000	3.000	0.895	0.851	0.990	0.881
239.000	4.000	0.860	0.919	0.881	0.990
240.000	1.000	0.990	0.916	0.866	0.896
240.000	2.000	0.916	0.990	0.889	0.933
240.000	3.000	0.866	0.889	0.990	0.874
240.000	4.000	0.896	0.933	0.874	0.990
241.000	1.000	0.990	0.855	0.907	0.796
241.000	2.000	0.855	0.990	0.881	0.793
241.000	3.000	0.907	0.881	0.990	0.843
241.000	4.000	0.796	0.793	0.843	0.990
242.000	1.000	0.990	0.933	0.813	0.861
242.000	2.000	0.933	0.990	0.806	0.831
242.000	3.000	0.813	0.806	0.990	0.839
242.000	4.000	0.861	0.831	0.839	0.990
243.000	1.000	0.990	0.849	0.830	0.879
243.000	2.000	0.849	0.990	0.862	0.898
243.000	3.000	0.830	0.862	0.990	0.868
243.000	4.000	0.879	0.898	0.868	0.990
244.000	1.000	0.990	0.849	0.826	0.881
244.000	2.000	0.849	0.990	0.868	0.866
244.000	3.000	0.826	0.868	0.990	0.887
244.000	4.000	0.881	0.866	0.887	0.990
245.000	1.000	0.990	0.879	0.800	0.861
245.000	2.000	0.879	0.990	0.827	0.866
245.000	3.000	0.800	0.827	0.990	0.860
245.000	4.000	0.861	0.866	0.860	0.990
246.000	1.000	0.990	0.826	0.919	0.919
246.000	2.000	0.826	0.990	0.860	0.839
246.000	3.000	0.919	0.860	0.990	0.933
246.000	4.000	0.919	0.839	0.933	0.990
247.000	1.000	0.990	0.872	0.834	0.839
247.000	2.000	0.872	0.990	0.898	0.889
247.000	3.000	0.834	0.898	0.990	0.855
247.000	4.000	0.839	0.889	0.855	0.990
248.000	1.000	0.990	0.839	0.889	0.898
248.000	2.000	0.839	0.990	0.830	0.880
248.000	3.000	0.889	0.830	0.990	0.919
248.000	4.000	0.898	0.880	0.919	0.990
249.000	1.000	0.990	0.849	0.881	0.898
249.000	2.000	0.849	0.990	0.854	0.866
249.000	3.000	0.881	0.854	0.990	0.933
249.000	4.000	0.898	0.866	0.933	0.990
250.000	1.000	0.990	0.872	0.834	0.839
250.000	2.000	0.872	0.990	0.898	0.889
250.000	3.000	0.834	0.898	0.990	0.855
250.000	4.000	0.839	0.889	0.855	0.990
