
41	4	0.576 	0.620 	0.667 	0.990 
42	1	0.990 	0.620 	0.667 	0.576 
42	2	0.620 	0.990 	0.830 	0.776 
42	3	0.667 	0.830 	0.990 	0.739 
42	4	0.576 	0.776 	0.739 	0.990 
43	1	0.990 	0.586 	0.710 	0.739 
43	2	0.586 	0.990 	0.710 	0.739 
43	3	0.710 	0.710 	0.990 	0.830 
43	4	0.739 	0.739 	0.830 	0.990 
44	1	0.990 	0.649 	0.830 	0.776 
44	2	0.649 	0.990 	0.608 	0.739 
44	3	0.830 	0.608 	0.990 	0.687 
44	4	0.776 	0.739 	0.687 	0.990 
45	1	0.990 	0.649 	0.776 	0.596 
45	2	0.649 	0.990 	0.687 	0.776 
45	3	0.776 	0.687 	0.990 	0.649 
45	4	0.596 	0.776 	0.649 	0.990 
46	1	0.990 	0.687 	0.739 	0.634 
46	2	0.687 	0.990 	0.667 	0.739 
46	3	0.739 	0.667 	0.990 	0.596 
46	4	0.634 	0.739 	0.596 	0.990 
47	1	0.990 	0.649 	0.667 	0.634 
47	2	0.649 	0.990 	0.830 	0.649 
47	3	0.667 	0.830 	0.990 	0.667 
47	4	0.634 	0.649 	0.667 	0.990 
48	1	0.990 	0.739 	0.710 	0.990 
48	2	0.739 	0.990 	0.620 	0.739 
48	3	0.710 	0.620 	0.990 	0.710 
48	4	0.990 	0.739 	0.710 	0.990 
49	1	0.990 	0.739 	0.830 	0.830 
49	2	0.739 	0.990 	0.710 	0.710 
49	3	0.830 	0.710 	0.990 	0.990 
49	4	0.830 	0.710 	0.990 	0.990 
50	1	0.990 	0.649 	0.649 	0.710 
50	2	0.649 	0.990 	0.776 	0.830 
50	3	0.649 	0.776 	0.990 	0.739 
50	4	0.710 	0.830 	0.739 	0.990 
51	1	0.990 	0.667 	0.830 	0.667 
51	2	0.667 	0.990 	0.687 	0.687 
51	3	0.830 	0.687 	0.990 	0.830 
51	4	0.710 	0.667 	0.634 	0.990 
52	1	0.990 	0.739 	0.634 	0.620 
52	2	0.739 	0.990 	0.620 	0.608 
52	3	0.634 	0.620 	0.990 	0.649 
52	4	0.620 	0.608 	0.649 	0.990 
53	1	0.990 	0.608 	0.649 	0.776 
53	2	0.608 	0.990 	0.649 	0.608 
53	3	0.649 	0.649 	0.990 	0.596 
53	4	0.776 	0.608 	0.596 	0.990 
54	1	0.990 	0.739 	0.990 	0.620 
54	2	0.739 	0.990 	0.739 	0.710 
54	3	0.990 	0.739 	0.990 	0.620 
54	4	0.620 	0.710 	0.620 	0.990 
55	1	0.990 	0.586 	0.608 	0.649 
55	2	0.586 	0.990 	0.667 	0.687 
55	3	0.608 	0.667 	0.990 	0.830 
55	4	0.649 	0.687 	0.830 	0.990 
56	1	0.990 	0.710 	0.739 	0.739 
56	2	0.710 	0.990 	0.739 	0.687 
56	3	0.739 	0.739 	0.990 	0.710 
56	4	0.739 	0.687 	0.710 	0.990 
57	1	0.990 	0.710 	0.596 	0.667 
57	2	0.710 	0.990 	0.739 	0.776 
57	3	0.596 	0.739 	0.990 	0.687 
57	4	0.667 	0.776 	0.687 	0.990 
58	1	0.990 	0.739 	0.649 	0.776 
58	2	0.739 	0.990 	0.608 	0.739 
58	3	0.649 	0.608 	0.990 	0.596 
58	4	0.776 	0.739 	0.596 	0.990 
59	1	0.990 	0.739 	0.830 	0.649 
59	2	0.739 	0.990 	0.667 	0.634 
59	3	0.830 	0.667 	0.990 	0.608 
59	4	0.649 	0.634 	0.608 	0.990 
60	1	0.990 	0.608 	0.710 	0.634 
60	2	0.608 	0.990 	0.710 	0.776 
60	3	0.710 	0.710 	0.990 	0.710 
60	4	0.634 	0.776 	0.710 	0.990 
61	1	0.990 	0.634 	0.990 	0.649 
61	2	0.634 	0.990 	0.634 	0.649 
61	3	0.990 	0.634 	0.990 	0.649 
61	4	0.649 	0.649 	0.649 	0.990 
62	1	0.990 	0.710 	0.634 	0.687 
62	2	0.710 	0.990 	0.776 	0.739 
62	3	0.634 	0.776 	0.990 	0.739 
62	4	0.687 	0.739 	0.739 	0.990 
63	1	0.990 	0.687 	0.739 	0.710 
63	2	0.687 	0.990 	0.710 	0.830 
63	3	0.739 	0.710 	0.990 	0.687 
63	4	0.710 	0.830 	0.687 	0.990 
64	1	0.990 	0.634 	0.830 	0.739 
64	2	0.634 	0.990 	0.687 	0.596 
64	3	0.830 	0.687 	0.990 	0.710 
64	4	0.739 	0.596 	0.710 	0.990 
65	1	0.990 	0.990 	0.776 	0.830 
65	2	0.990 	0.990 	0.776 	0.830 
65	3	0.776 	0.776 	0.990 	0.830 
65	4	0.830 	0.830 	0.830 	0.990 
66	1	0.990 	0.739 	0.649 	0.830 
66	2	0.739 	0.990 	0.710 	0.776 
66	3	0.649 	0.710 	0.990 	0.710 
66	4	0.830 	0.776 	0.710 	0.990 
67	1	0.990 	0.739 	0.739 	0.667 
67	2	0.739 	0.990 	0.710 	0.649 
67	3	0.739 	0.710 	0.990 	0.687 
67	4	0.667 	0.649 	0.687 	0.990 
68	1	0.990 	0.667 	0.776 	0.687 
68	2	0.667 	0.990 	0.710 	0.739 
68	3	0.776 	0.710 	0.990 	0.739 
68	4	0.687 	0.739 	0.739 	0.990 
69	1	0.990 	0.687 	0.634 	0.649 
69	2	0.987 	0.990 	0.339 	0.634 
69	3	0.834 	0.239 	0.990 	0.649 
69	4	0.949 	0.634 	0.649 	0.990 
70	1	0.990 	0.139 	0.687 	0.596 
70	2	0.739 	0.990 	0.634 	0.634 
70	3	0.687 	0.634 	0.990 	0.608 
70	4	0.596 	0.634 	0.608 	0.990 
71	1	0.990 	0.739 	0.739 	0.687 
71	2	0.739 	0.990 	0.710 	0.710 
71	3	0.739 	0.710 	0.990 	0.710 
71	4	0.687 	0.710 	0.710 	0.990 
72	1	0.990 	0.687 	0.667 	0.776 
72	2	0.687 	0.990 	0.739 	0.649 
72	3	0.667 	0.739 	0.990 	0.634 
72	4	0.776 	0.649 	0.634 	0.990 
73	1	0.990 	0.710 	0.710 	0.687 
73	2	0.710 	0.990 	0.710 	0.649 
73	3	0.710 	0.710 	0.990 	0.687 
73	4	0.687 	0.649 	0.687 	0.990 
74	1	0.990 	0.830 	0.630 	0.634 
74	2	0.830 	0.990 	0.776 	0.620 
74	3	0.930 	0.676 	0.990 	0.549 
74	4	0.634 	0.820 	0.549 	0.990 
75	1	0.990 	0.737 	0.687 	0.649 
75	2	0.739 	0.990 	0.634 	0.634 
75	3	0.687 	0.634 	0.990 	0.667 
75	4	0.687 	0.634 	0.667 	0.990 
76	1	0.990 	0.830 	0.739 	0.710 
76	2	0.830 	0.990 	0.710 	0.739 
76	3	0.739 	0.710 	0.990 	0.830 
76	4	0.710 	0.739 	0.830 	0.990 
77	1	0.990 	0.634 	0.739 	0.586 
77	2	0.634 	0.990 	0.739 	0.776 
77	3	0.739 	0.739 	0.990 	0.687 
77	4	0.586 	0.776 	0.687 	0.990 
78	1	0.990 	0.634 	0.608 	0.710 
78	2	0.634 	0.990 	0.586 	0.710 
78	3	0.608 	0.586 	0.990 	0.586 
78	4	0.710 	0.710 	0.586 	0.990 
79	1	0.990 	0.687 	0.596 	0.776 
79	2	0.687 	0.990 	0.667 	0.687 
79	3	0.596 	0.667 	0.990 	0.649 
79	4	0.776 	0.687 	0.649 	0.990 
80	1	0.990 	0.649 	0.576 	0.649 
80	2	0.649 	0.990 	0.776 	0.776 
80	3	0.576 	0.776 	0.990 	0.776 
80	4	0.649 	0.776 	0.776 	0.990 
81	1	0.990 	0.739 	0.596 	0.586 
81	2	0.739 	0.990 	0.634 	0.649 
81	3	0.596 	0.634 	0.990 	0.739 
81	4	0.586 	0.649 	0.739 	0.990 
82	1	0.990 	0.830 	0.739 	0.830 
82	2	0.830 	0.990 	0.776 	0.990 
82	3	0.739 	0.776 	0.990 	0.776 
82	4	0.830 	0.990 	0.776 	0.990 
83	1	0.990 	0.776 	0.739 	0.687 
83	2	0.776 	0.990 	0.739 	0.687 
83	3	0.739 	0.739 	0.990 	0.776 
83	4	0.687 	0.687 	0.776 	0.990 
84	1	0.990 	0.739 	0.710 	0.776 
84	2	0.739 	0.990 	0.830 	0.739 
84	3	0.710 	0.830 	0.990 	0.776 
84	4	0.776 	0.739 	0.776 	0.990 
85	1	0.990 	0.710 	0.776 	0.596 
85	2	0.710 	0.990 	0.776 	0.687 
85	3	0.776 	0.776 	0.990 	0.649 
85	4	0.596 	0.687 	0.649 	0.990 
86	1	0.990 	0.739 	0.558 	0.586 
86	2	0.739 	0.990 	0.608 	0.649 
86	3	0.558 	0.608 	0.990 	0.739 
86	4	0.586 	0.649 	0.739 	0.990 
87	1	0.990 	0.776 	0.710 	0.776 
87	2	0.776 	0.990 	0.667 	0.776 
87	3	0.710 	0.667 	0.990 	0.667 
87	4	0.776 	0.776 	0.667 	0.990 
88	1	0.990 	0.687 	0.667 	0.776 
88	2	0.687 	0.990 	0.830 	0.830 
88	3	0.667 	0.830 	0.990 	0.776 
88	4	0.776 	0.830 	0.776 	0.990 
89	1	0.990 	0.710 	0.634 	0.649 
89	2	0.710 	0.990 	0.776 	0.649 
89	3	0.634 	0.776 	0.990 	0.576 
89	4	0.649 	0.649 	0.576 	0.990 
90	1	0.990 	0.776 	0.776 	0.990 
90	2	0.776 	0.990 	0.710 	0.776 
90	3	0.776 	0.710 	0.990 	0.776 
90	4	0.990 	0.776 	0.776 	0.990 
91	1	0.990 	0.710 	0.687 	0.687 
91	2	0.710 	0.990 	0.830 	0.739 
91	3	0.687 	0.830 	0.990 	0.776 
91	4	0.687 	0.739 	0.776 	0.990 
92	1	0.990 	0.776 	0.739 	0.710 
92	2	0.776 	0.990 	0.830 	0.667 
92	3	0.739 	0.830 	0.990 	0.620 
92	4	0.710 	0.667 	0.620 	0.990 
93	1	0.990 	0.649 	0.739 	0.776 
93	2	0.649 	0.990 	0.710 	0.649 
93	3	0.739 	0.710 	0.990 	0.739 
93	4	0.776 	0.649 	0.739 	0.990 
94	1	0.990 	0.830 	0.739 	0.739 
94	2	0.830 	0.990 	0.776 	0.710 
94	3	0.739 	0.776 	0.990 	0.710 
94	4	0.739 	0.710 	0.710 	0.990 
95	1	0.990 	0.710 	0.710 	0.710 
95	2	0.710 	0.990 	0.667 	0.990 
95	3	0.710 	0.667 	0.990 	0.667 
95	4	0.710 	0.990 	0.667 	0.990 
96	1	0.990 	0.710 	0.687 	0.710 
96	2	0.710 	0.990 	0.620 	0.776 
96	3	0.687 	0.620 	0.990 	0.687 
96	4	0.710 	0.776 	0.687 	0.990 
97	1	0.990 	0.739 	0.710 	0.739 
97	2	0.739 	0.990 	0.739 	0.667 
97	3	0.710 	0.739 	0.990 	0.649 
97	4	0.739 	0.667 	0.649 	0.990 
98	1	0.990 	0.634 	0.620 	0.667 
98	2	0.634 	0.990 	0.739 	0.634 
98	3	0.620 	0.739 	0.990 	0.739 
98	4	0.667 	0.634 	0.739 	0.990 
99	1	0.990 	0.776 	0.776 	0.710 
99	2	0.776 	0.990 	0.710 	0.776 
99	3	0.776 	0.710 	0.990 	0.667 
99	4	0.710 	0.776 	0.667 	0.990 
100	1	0.990 	0.667 	0.620 	0.687 
100	2	0.667 	0.990 	0.649 	0.739 
100	3	0.620 	0.649 	0.990 	0.710 
100	4	0.687 	0.739 	0.710 	0.990 
101	1	0.990 	0.687 	0.710 	0.620 
101	2	0.687 	0.990 	0.687 	0.710 
101	3	0.710 	0.687 	0.990 	0.687 
101	4	0.620 	0.710 	0.687 	0.990 
102	1	0.990 	0.830 	0.687 	0.687 
102	2	0.830 	0.990 	0.667 	0.710 
102	3	0.687 	0.667 	0.990 	0.710 
102	4	0.687 	0.710 	0.710 	0.990 
103	1	0.990 	0.710 	0.687 	0.739 
103	2	0.710 	0.990 	0.687 	0.687 
103	3	0.687 	0.687 	0.990 	0.710 
103	4	0.739 	0.687 	0.710 	0.990 
104	1	0.990 	0.649 	0.687 	0.667 
104	2	0.649 	0.990 	0.776 	0.830 
104	3	0.687 	0.776 	0.990 	0.739 
104	4	0.667 	0.830 	0.739 	0.990 
105	1	0.990 	0.596 	0.739 	0.667 
105	2	0.596 	0.990 	0.634 	0.649 
105	3	0.739 	0.634 	0.990 	0.739 
105	4	0.667 	0.649 	0.739 	0.990 
106	1	0.990 	0.634 	0.687 	0.667 
106	2	0.634 	0.990 	0.687 	0.667 
106	3	0.687 	0.687 	0.990 	0.649 
106	4	0.667 	0.667 	0.649 	0.990 
107	1	0.990 	0.776 	0.687 	0.710 
107	2	0.776 	0.990 	0.830 	0.776 
107	3	0.687 	0.830 	0.990 	0.739 
107	4	0.710 	0.776 	0.739 	0.990 
108	1	0.990 	0.710 	0.667 	0.596 
108	2	0.710 	0.990 	0.667 	0.687 
108	3	0.667 	0.667 	0.990 	0.687 
108	4	0.596 	0.687 	0.687 	0.990 
109	1	0.990 	0.739 	0.739 	0.739 
109	2	0.739 	0.990 	0.710 	0.667 
109	3	0.739 	0.710 	0.990 	0.776 
109	4	0.739 	0.667 	0.776 	0.990 
110	1	0.990 	0.710 	0.776 	0.739 
110	2	0.710 	0.990 	0.667 	0.687 
110	3	0.776 	0.667 	0.990 	0.739 
110	4	0.739 	0.687 	0.739 	0.990 
111	1	0.990 	0.634 	0.634 	0.776 
111	2	0.634 	0.990 	0.710 	0.667 
111	3	0.634 	0.710 	0.990 	0.667 
111	4	0.776 	0.667 	0.667 	0.990 
112	1	0.990 	0.634 	0.776 	0.710 
112	2	0.634 	0.990 	0.634 	0.710 
112	3	0.776 	0.634 	0.990 	0.710 
112	4	0.710 	0.710 	0.710 	0.990 
113	1	0.990 	0.649 	0.710 	0.634 
113	2	0.649 	0.990 	0.739 	0.830 
113	3	0.710 	0.739 	0.990 	0.710 
113	4	0.634 	0.830 	0.710 	0.990 
114	1	0.990 	0.710 	0.667 	0.710 
114	2	0.710 	0.990 	0.667 	0.776 
114	3	0.667 	0.667 	0.990 	0.667 
114	4	0.710 	0.776 	0.667 	0.990 
115	1	0.990 	0.710 	0.710 	0.739 
115	2	0.710 	0.990 	0.776 	0.739 
115	3	0.710 	0.776 	0.990 	0.739 
115	4	0.739 	0.739 	0.739 	0.990 
116	1	0.990 	0.739 	0.830 	0.710 
116	2	0.739 	0.990 	0.667 	0.620 
116	3	0.830 	0.667 	0.990 	0.687 
116	4	0.710 	0.620 	0.687 	0.990 
117	1	0.990 	0.776 	0.710 	0.634 
117	2	0.776 	0.990 	0.667 	0.608 
117	3	0.710 	0.667 	0.990 	0.710 
117	4	0.634 	0.608 	0.710 	0.990 
118	1	0.990 	0.620 	0.567 	0.620 
118	2	0.620 	0.990 	0.687 	0.776 
118	3	0.567 	0.687 	0.990 	0.739 
118	4	0.620 	0.776 	0.739 	0.990 
119	1	0.990 	0.830 	0.776 	0.776 
119	2	0.830 	0.990 	0.739 	0.830 
119	3	0.776 	0.739 	0.990 	0.710 
119	4	0.776 	0.830 	0.710 	0.990 
120	1	0.990 	0.710 	0.776 	0.687 
120	2	0.710 	0.990 	0.710 	0.739 
120	3	0.776 	0.710 	0.990 	0.739 
120	4	0.687 	0.739 	0.739 	0.990 
121	1	0.990 	0.776 	0.687 	0.710 
121	2	0.776 	0.990 	0.739 	0.776 
121	3	0.687 	0.739 	0.990 	0.687 
121	4	0.710 	0.776 	0.687 	0.990 
122	1	0.990 	0.634 	0.687 	0.739 
122	2	0.634 	0.990 	0.649 	0.739 
122	3	0.687 	0.649 	0.990 	0.990 
122	4	0.739 	0.739 	0.990 	0.990 
123	1	0.990 	0.710 	0.687 	0.739 
123	2	0.710 	0.990 	0.739 	0.739 
123	3	0.687 	0.739 	0.990 	0.776 
123	4	0.739 	0.739 	0.776 	0.990 
124	1	0.990 	0.667 	0.739 	0.776 
124	2	0.667 	0.990 	0.687 	0.667 
124	3	0.739 	0.687 	0.990 	0.739 
124	4	0.776 	0.667 	0.739 	0.990 
125	1	0.990 	0.667 	0.049 	0.687 
125	2	0.667 	0.990 	0.739 	0.739 
125	3	0.649 	0.739 	0.990 	0.634 
125	4	0.687 	0.739 	0.634 	0.990 
126	1	0.990 	0.667 	0.596 	0.608 
126	2	0.667 	0.990 	0.739 	0.776 
126	3	0.596 	0.739 	0.990 	0.739 
126	4	0.608 	0.776 	0.739 	0.990 
127	1	0.990 	0.649 	0.687 	0.687 
127	2	0.649 	0.990 	0.710 	0.634 
127	3	0.687 	0.710 	0.990 	0.586 
127	4	0.687 	0.634 	0.586 	0.990 
128	1	0.990 	0.649 	0.739 	0.608 
128	2	0.649 	0.990 	0.710 	0.687 
128	3	0.739 	0.710 	0.990 	0.620 
128	4	0.608 	0.687 	0.620 	0.990 
129	1	0.990 	0.830 	0.687 	0.710 
129	2	0.830 	0.990 	0.710 	0.687 
129	3	0.687 	0.710 	0.990 	0.687 
129	4	0.710 	0.687 	0.687 	0.990 
130	1	0.990 	0.687 	0.687 	0.710 
130	2	0.687 	0.990 	0.667 	0.739 
130	3	0.687 	0.667 	0.990 	0.739 
130	4	0.710 	0.739 	0.739 	0.990 
131	1	0.990 	0.776 	0.649 	0.687 
131	2	0.776 	0.990 	0.687 	0.739 
131	3	0.649 	0.687 	0.990 	0.586 
131	4	0.687 	0.739 	0.586 	0.990 
132	1	0.990 	0.649 	0.739 	0.687 
132	2	0.649 	0.990 	0.634 	0.586 
132	3	0.739 	0.634 	0.990 	0.710 
132	4	0.687 	0.586 	0.710 	0.990 
133	1	0.990 	0.634 	0.739 	0.687 
133	2	0.634 	0.990 	0.739 	0.620 
133	3	0.739 	0.739 	0.990 	0.776 
133	4	0.687 	0.620 	0.776 	0.990 
134	1	0.990 	0.739 	0.649 	0.710 
134	2	0.739 	0.990 	0.667 	0.830 
134	3	0.649 	0.667 	0.990 	0.687 
134	4	0.710 	0.830 	0.687 	0.990 
135	1	0.990 	0.710 	0.649 	0.667 
135	2	0.710 	0.990 	0.687 	0.634 
135	3	0.649 	0.687 	0.990 	0.649 
135	4	0.667 	0.634 	0.649 	0.990 
136	1	0.990 	0.710 	0.634 	0.710 
136	2	0.710 	0.990 	0.667 	0.710 
136	3	0.634 	0.667 	0.990 	0.776 
136	4	0.710 	0.710 	0.776 	0.990 
137	1	0.990 	0.776 	0.739 	0.776 
137	2	0.776 	0.990 	0.739 	0.990 
137	3	0.739 	0.739 	0.990 	0.739 
137	4	0.776 	0.990 	0.739 	0.990 
138	1	0.990 	0.776 	0.739 	0.649 
138	2	0.776 	0.990 	0.687 	0.620 
138	3	0.739 	0.687 	0.990 	0.710 
138	4	0.649 	0.620 	0.710 	0.990 
139	1	0.990 	0.739 	0.739 	0.739 
139	2	0.739 	0.990 	0.776 	0.990 
139	3	0.739 	0.776 	0.990 	0.776 
139	4	0.739 	0.990 	0.776 	0.990 
140	1	0.990 	0.739 	0.776 	0.710 
140	2	0.739 	0.990 	0.739 	0.649 
140	3	0.776 	0.739 	0.990 	0.710 
140	4	0.710 	0.649 	0.710 	0.990 
141	1	0.990 	0.739 	0.776 	0.687 
141	2	0.739 	0.990 	0.739 	0.567 
141	3	0.776 	0.739 	0.990 	0.620 
141	4	0.687 	0.567 	0.620 	0.990 
142	1	0.990 	0.608 	0.634 	0.739 
142	2	0.608 	0.990 	0.634 	0.620 
142	3	0.634 	0.634 	0.990 	0.739 
142	4	0.739 	0.620 	0.739 	0.990 
143	1	0.990 	0.710 	0.710 	0.649 
143	2	0.710 	0.990 	0.634 	0.649 
143	3	0.710 	0.634 	0.990 	0.649 
143	4	0.649 	0.649 	0.649 	0.990 
144	1	0.990 	0.776 	0.687 	0.667 
144	2	0.776 	0.990 	0.739 	0.776 
144	3	0.687 	0.739 	0.990 	0.739 
144	4	0.667 	0.776 	0.739 	0.990 
145	1	0.990 	0.710 	0.710 	0.739 
145	2	0.710 	0.990 	0.710 	0.830 
145	3	0.710 	0.710 	0.990 	0.687 
145	4	0.739 	0.830 	0.687 	0.990 
146	1	0.990 	0.649 	0.649 	0.710 
146	2	0.649 	0.990 	0.710 	0.739 
146	3	0.649 	0.710 	0.990 	0.649 
